unit_code,category_cd,School_Name,Lea_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
010303,H,Alamance-Burlington Middle/Early College,Alamance-Burlington Schools,1.0,0.0,0.125,0.875,8.0,1.0,0.125,0.0,,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Alamance-Burlington Middle/Early College,ENROLL,ALL,All Students (Total or Subtotal,28.0,812.0,51362.0,65.1162790697674,53.953488372093,51.988460954501704
010324,H,Eastern Alamance High,Alamance-Burlington Schools,0.925,0.19399999999999998,0.32799999999999996,0.478,67.0,13.0,0.179,0.036000000000000004,0.06,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Eastern Alamance High,ENROLL,ALL,All Students (Total or Subtotal,144.0,812.0,51362.0,56.4705882352941,53.953488372093,51.988460954501704
010348,H,Graham High,Alamance-Burlington Schools,0.833,0.33299999999999996,0.185,0.48100000000000004,54.0,2.0,0.16699999999999998,0.28,0.16699999999999998,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Graham High,ENROLL,ALL,All Students (Total or Subtotal,76.0,812.0,51362.0,40.8602150537634,53.953488372093,51.988460954501704
010360,H,Hugh M Cummings High,Alamance-Burlington Schools,0.848,0.258,0.258,0.485,66.0,4.0,0.26899999999999996,0.106,0.152,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Hugh M Cummings High,ENROLL,ALL,All Students (Total or Subtotal,75.0,812.0,51362.0,40.322580645161295,53.953488372093,51.988460954501704
010388,H,Southern High,Alamance-Burlington Schools,0.9520000000000001,0.226,0.214,0.56,84.0,7.0,0.214,0.153,0.036000000000000004,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Southern High,ENROLL,ALL,All Students (Total or Subtotal,172.0,812.0,51362.0,58.9041095890411,53.953488372093,51.988460954501704
010396,H,Walter M Williams High,Alamance-Burlington Schools,0.968,0.19,0.222,0.5870000000000001,63.0,6.0,0.413,0.171,0.032,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Walter M Williams High,ENROLL,ALL,All Students (Total or Subtotal,153.0,812.0,51362.0,56.25,53.953488372093,51.988460954501704
010400,H,Western Alamance High,Alamance-Burlington Schools,0.986,0.157,0.214,0.629,70.0,6.0,0.171,0.133,0.013999999999999999,0.922,0.21100000000000002,0.23199999999999998,0.556,53.0,5.0,0.22699999999999998,0.141,0.073,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alamance-Burlington Schools,Western Alamance High,ENROLL,ALL,All Students (Total or Subtotal,164.0,812.0,51362.0,60.516605166051704,53.953488372093,51.988460954501704
020302,H,Alexander Central High,Alexander County Schools,0.9470000000000001,0.126,0.253,0.621,95.0,22.0,0.253,0.09300000000000001,0.042,0.9490000000000001,0.121,0.242,0.636,50.0,12.0,0.253,0.09300000000000001,0.040999999999999995,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alexander County Schools,Alexander Central High,ENROLL,ALL,All Students (Total or Subtotal,180.0,180.0,51362.0,47.4934036939314,47.4934036939314,51.988460954501704
030304,H,Alleghany High,Alleghany County Schools,0.973,0.135,0.21600000000000003,0.649,37.0,7.0,0.37799999999999995,0.11,0.027000000000000003,0.973,0.135,0.21600000000000003,0.649,37.0,7.0,0.37799999999999995,0.10800000000000001,0.027000000000000003,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Alleghany County Schools,Alleghany High,ENROLL,ALL,All Students (Total or Subtotal,37.0,37.0,51362.0,41.1111111111111,41.1111111111111,51.988460954501704
040304,H,Anson Co. Early College High,Anson County Schools,0.7390000000000001,0.33299999999999996,0.16699999999999998,0.5,12.0,2.0,0.16699999999999998,0.263,0.261,0.708,0.4,0.138,0.462,22.0,2.0,0.077,0.313,0.292,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Anson County Schools,Anson Co. Early College High,ENROLL,ALL,All Students (Total or Subtotal,15.0,98.0,51362.0,53.571428571428605,43.5555555555556,51.988460954501704
040305,T,Anson Academy,Anson County Schools,0.55,0.5710000000000001,0.14300000000000002,0.28600000000000003,7.0,0.0,0.28600000000000003,0.503,0.45,0.552,0.5710000000000001,0.14300000000000002,0.28600000000000003,7.0,0.0,0.28600000000000003,0.5,0.44799999999999995,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Anson County Schools,Anson Academy,ENROLL,ALL,All Students (Total or Subtotal,,98.0,51362.0,11.1111111111111,43.5555555555556,51.988460954501704
040306,H,Anson High School,Anson County Schools,0.763,0.37,0.152,0.478,46.0,3.0,0.065,0.311,0.237,0.708,0.4,0.138,0.462,22.0,2.0,0.077,0.313,0.292,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Anson County Schools,Anson High School,ENROLL,ALL,All Students (Total or Subtotal,64.0,98.0,51362.0,42.3841059602649,43.5555555555556,51.988460954501704
040700,H,Anson New Tech High,Anson County Schools,0.302,0.7140000000000001,0.0,0.28600000000000003,7.0,0.0,0.0,0.324,0.698,0.708,0.4,0.138,0.462,22.0,2.0,0.077,0.313,0.292,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Anson County Schools,Anson New Tech High,ENROLL,ALL,All Students (Total or Subtotal,17.0,98.0,51362.0,60.71428571428571,43.5555555555556,51.988460954501704
050302,H,Ashe County High,Ashe County Schools,0.9390000000000001,0.22699999999999998,0.152,0.621,66.0,9.0,0.303,0.092,0.045,0.9390000000000001,0.22699999999999998,0.152,0.621,66.0,9.0,0.303,0.091,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Ashe County Schools,Ashe County High,ENROLL,ALL,All Students (Total or Subtotal,115.0,115.0,51362.0,57.788944723618094,57.788944723618094,51.988460954501704
060302,H,Avery County High,Avery County Schools,0.9309999999999999,0.138,0.207,0.655,29.0,6.0,0.276,0.07400000000000001,0.069,0.956,0.152,0.152,0.696,15.0,3.0,0.304,0.067,0.044000000000000004,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Avery County Schools,Avery County High,ENROLL,ALL,All Students (Total or Subtotal,57.0,84.0,51362.0,46.72131147540979,50.0,51.988460954501704
060334,T,Blue Ridge Academy,Avery County Schools,1.0,0.0,0.25,0.75,4.0,1.0,0.5,0.2,,1.0,0.0,0.25,0.75,4.0,1.0,0.5,0.2,,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Avery County Schools,Blue Ridge Academy,ENROLL,ALL,All Students (Total or Subtotal,5.0,84.0,51362.0,33.3333333333333,50.0,51.988460954501704
060700,H,Avery High STEM Academy,Avery County Schools,1.0,0.28600000000000003,0.0,0.7140000000000001,7.0,2.0,0.429,0.125,,0.956,0.152,0.152,0.696,15.0,3.0,0.304,0.067,0.044000000000000004,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Avery County Schools,Avery High STEM Academy,ENROLL,ALL,All Students (Total or Subtotal,22.0,84.0,51362.0,70.9677419354839,50.0,51.988460954501704
070310,T,B C Ed Tech Center,Beaufort County Schools,0.33299999999999996,0.444,0.222,0.33299999999999996,9.0,0.0,0.111,0.154,0.556,0.33299999999999996,0.444,0.222,0.33299999999999996,9.0,0.0,0.111,0.14300000000000002,0.556,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Beaufort County Schools,B C Ed Tech Center,ENROLL,ALL,All Students (Total or Subtotal,,266.0,51362.0,6.45161290322581,53.306613226452896,51.988460954501704
070311,H,Beaufort Co Early College High,Beaufort County Schools,1.0,0.16699999999999998,0.33299999999999996,0.5,6.0,2.0,0.5,0.154,,0.9,0.207,0.23600000000000002,0.557,35.0,4.0,0.193,0.18899999999999997,0.09300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Beaufort County Schools,Beaufort Co Early College High,ENROLL,ALL,All Students (Total or Subtotal,22.0,266.0,51362.0,61.1111111111111,53.306613226452896,51.988460954501704
070330,H,"Northside High, Pinetown",Beaufort County Schools,0.8859999999999999,0.28600000000000003,0.22899999999999998,0.486,35.0,3.0,0.14300000000000002,0.16699999999999998,0.114,0.9,0.207,0.23600000000000002,0.557,35.0,4.0,0.193,0.18899999999999997,0.09300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Beaufort County Schools,"Northside High, Pinetown",ENROLL,ALL,All Students (Total or Subtotal,65.0,266.0,51362.0,63.7254901960784,53.306613226452896,51.988460954501704
070339,H,Southside High,Beaufort County Schools,0.8859999999999999,0.14300000000000002,0.28600000000000003,0.5710000000000001,35.0,5.0,0.2,0.222,0.114,0.9,0.207,0.23600000000000002,0.557,35.0,4.0,0.193,0.18899999999999997,0.09300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Beaufort County Schools,Southside High,ENROLL,ALL,All Students (Total or Subtotal,50.0,266.0,51362.0,53.1914893617021,53.306613226452896,51.988460954501704
070342,H,Washington High,Beaufort County Schools,0.9059999999999999,0.203,0.203,0.594,64.0,7.0,0.188,0.188,0.078,0.9,0.207,0.23600000000000002,0.557,35.0,4.0,0.193,0.18899999999999997,0.09300000000000001,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Beaufort County Schools,Washington High,ENROLL,ALL,All Students (Total or Subtotal,127.0,266.0,51362.0,53.8135593220339,53.306613226452896,51.988460954501704
080311,H,Bertie Early College High,Bertie County Schools,0.5710000000000001,0.28600000000000003,0.0,0.7140000000000001,7.0,1.0,0.28600000000000003,0.375,0.429,0.605,0.326,0.18600000000000003,0.488,14.0,0.0,0.18600000000000003,0.365,0.349,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Bertie County Schools,Bertie Early College High,ENROLL,ALL,All Students (Total or Subtotal,21.0,103.0,51362.0,70.0,52.8205128205128,51.988460954501704
080312,H,Bertie High,Bertie County Schools,0.655,0.24100000000000002,0.276,0.483,29.0,0.0,0.172,0.342,0.31,0.605,0.326,0.18600000000000003,0.488,14.0,0.0,0.18600000000000003,0.365,0.349,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Bertie County Schools,Bertie High,ENROLL,ALL,All Students (Total or Subtotal,41.0,103.0,51362.0,35.6521739130435,52.8205128205128,51.988460954501704
080700,H,Bertie STEM High,Bertie County Schools,0.429,0.7140000000000001,0.0,0.28600000000000003,7.0,0.0,0.14300000000000002,0.5,0.429,0.605,0.326,0.18600000000000003,0.488,14.0,0.0,0.18600000000000003,0.365,0.349,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Bertie County Schools,Bertie STEM High,ENROLL,ALL,All Students (Total or Subtotal,41.0,103.0,51362.0,82.0,52.8205128205128,51.988460954501704
090330,H,East Bladen High,Bladen County Schools,0.8240000000000001,0.159,0.114,0.727,43.0,4.0,0.209,0.098,0.17600000000000002,0.831,0.174,0.152,0.674,45.0,3.0,0.18899999999999997,0.133,0.16899999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Bladen County Schools,East Bladen High,ENROLL,ALL,All Students (Total or Subtotal,67.0,161.0,51362.0,44.966442953020106,52.442996742671006,51.988460954501704
090368,H,West Bladen High,Bladen County Schools,0.8390000000000001,0.188,0.188,0.625,47.0,2.0,0.17,0.17,0.161,0.831,0.174,0.152,0.674,45.0,3.0,0.18899999999999997,0.133,0.16899999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Bladen County Schools,West Bladen High,ENROLL,ALL,All Students (Total or Subtotal,94.0,161.0,51362.0,59.4936708860759,52.442996742671006,51.988460954501704
100307,H,Brunswick County Early College,Brunswick County Schools,0.846,0.308,0.0,0.6920000000000001,13.0,1.0,0.308,0.083,0.154,0.951,0.222,0.23399999999999999,0.544,62.0,7.0,0.254,0.115,0.049,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Brunswick County Schools,Brunswick County Early College,ENROLL,ALL,All Students (Total or Subtotal,44.0,431.0,51362.0,59.459459459459495,52.496954933008496,51.988460954501704
100308,T,Brunswick County Academy,Brunswick County Schools,0.818,0.217,0.478,0.304,22.0,2.0,0.304,0.293,0.182,0.818,0.217,0.478,0.304,22.0,2.0,0.304,0.28600000000000003,0.182,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Brunswick County Schools,Brunswick County Academy,ENROLL,ALL,All Students (Total or Subtotal,,431.0,51362.0,21.4285714285714,52.496954933008496,51.988460954501704
100326,H,North Brunswick High,Brunswick County Schools,0.945,0.28800000000000003,0.315,0.397,73.0,6.0,0.233,0.08800000000000001,0.055,0.951,0.222,0.23399999999999999,0.544,62.0,7.0,0.254,0.115,0.049,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Brunswick County Schools,North Brunswick High,ENROLL,ALL,All Students (Total or Subtotal,101.0,431.0,51362.0,47.8672985781991,52.496954933008496,51.988460954501704
100334,H,South Brunswick High,Brunswick County Schools,0.9590000000000001,0.17600000000000002,0.27,0.5539999999999999,74.0,12.0,0.311,0.127,0.040999999999999995,0.951,0.222,0.23399999999999999,0.544,62.0,7.0,0.254,0.115,0.049,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Brunswick County Schools,South Brunswick High,ENROLL,ALL,All Students (Total or Subtotal,131.0,431.0,51362.0,56.7099567099567,52.496954933008496,51.988460954501704
100348,H,West Brunswick High,Brunswick County Schools,0.966,0.193,0.17,0.636,88.0,9.0,0.21600000000000003,0.13,0.034,0.951,0.222,0.23399999999999999,0.544,62.0,7.0,0.254,0.115,0.049,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Brunswick County Schools,West Brunswick High,ENROLL,ALL,All Students (Total or Subtotal,152.0,431.0,51362.0,52.233676975944995,52.496954933008496,51.988460954501704
110303,H,Community High School,Buncombe County Schools,0.9440000000000001,0.278,0.33299999999999996,0.389,18.0,0.0,0.444,0.153,,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Community High School,ENROLL,ALL,All Students (Total or Subtotal,,886.0,51362.0,7.40740740740741,50.9195402298851,51.988460954501704
110304,H,Reynolds High,Buncombe County Schools,0.9109999999999999,0.165,0.266,0.57,79.0,17.0,0.278,0.16,0.08900000000000001,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Reynolds High,ENROLL,ALL,All Students (Total or Subtotal,183.0,886.0,51362.0,57.1875,50.9195402298851,51.988460954501704
110322,H,Early College,Buncombe County Schools,0.966,0.133,0.4,0.467,15.0,5.0,0.4,0.214,0.034,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Early College,ENROLL,ALL,All Students (Total or Subtotal,29.0,886.0,51362.0,64.4444444444444,50.9195402298851,51.988460954501704
110323,H,Middle College,Buncombe County Schools,1.0,0.0,0.25,0.75,4.0,0.0,0.5,0.0,,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Middle College,ENROLL,ALL,All Students (Total or Subtotal,20.0,886.0,51362.0,41.6666666666667,50.9195402298851,51.988460954501704
110336,H,Owen High,Buncombe County Schools,1.0,0.16699999999999998,0.259,0.574,54.0,20.0,0.259,0.146,,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Owen High,ENROLL,ALL,All Students (Total or Subtotal,80.0,886.0,51362.0,45.197740112994396,50.9195402298851,51.988460954501704
110340,H,Erwin High,Buncombe County Schools,0.9520000000000001,0.226,0.35700000000000004,0.41700000000000004,84.0,7.0,0.19,0.13699999999999998,0.048,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Erwin High,ENROLL,ALL,All Students (Total or Subtotal,109.0,886.0,51362.0,39.7810218978102,50.9195402298851,51.988460954501704
110352,H,Enka High,Buncombe County Schools,0.9590000000000001,0.20800000000000002,0.23600000000000002,0.556,73.0,16.0,0.28800000000000003,0.055999999999999994,0.040999999999999995,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Enka High,ENROLL,ALL,All Students (Total or Subtotal,126.0,886.0,51362.0,52.5,50.9195402298851,51.988460954501704
110380,H,North Buncombe High,Buncombe County Schools,0.9690000000000001,0.111,0.20600000000000002,0.6829999999999999,64.0,20.0,0.21899999999999997,0.126,0.031,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,North Buncombe High,ENROLL,ALL,All Students (Total or Subtotal,128.0,886.0,51362.0,56.6371681415929,50.9195402298851,51.988460954501704
110416,H,Roberson High,Buncombe County Schools,0.961,0.147,0.20600000000000002,0.647,102.0,26.0,0.324,0.121,0.039,0.953,0.175,0.267,0.5579999999999999,51.0,11.0,0.275,0.12300000000000001,0.045,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Buncombe County Schools,Roberson High,ENROLL,ALL,All Students (Total or Subtotal,207.0,886.0,51362.0,58.14606741573029,50.9195402298851,51.988460954501704
111302,H,Asheville High,Asheville City Schools,0.956,0.17600000000000002,0.187,0.637,91.0,20.0,0.341,0.16399999999999998,0.044000000000000004,0.9620000000000001,0.162,0.2,0.638,53.0,14.0,0.358,0.16699999999999998,0.038,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Asheville City Schools,Asheville High,ENROLL,ALL,All Students (Total or Subtotal,123.0,158.0,51362.0,49.003984063745,52.4916943521595,51.988460954501704
111700,H,School of Inquiry and Life Sciences,Asheville City Schools,1.0,0.071,0.28600000000000003,0.643,14.0,8.0,0.467,0.188,,0.9620000000000001,0.162,0.2,0.638,53.0,14.0,0.358,0.16699999999999998,0.038,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Asheville City Schools,School of Inquiry and Life Sciences,ENROLL,ALL,All Students (Total or Subtotal,35.0,158.0,51362.0,70.0,52.4916943521595,51.988460954501704
120308,T,Hallyburton Academy,Burke County Schools,1.0,0.071,0.35700000000000004,0.5710000000000001,14.0,0.0,0.35700000000000004,0.267,,1.0,0.071,0.35700000000000004,0.5710000000000001,14.0,0.0,0.35700000000000004,0.267,,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Burke County Schools,Hallyburton Academy,ENROLL,ALL,All Students (Total or Subtotal,11.0,490.0,51362.0,13.9240506329114,50.411522633744895,51.988460954501704
120310,H,Burke Middle College,Burke County Schools,1.0,0.0,0.0,1.0,2.0,3.0,0.5,0.0,,0.941,0.136,0.16899999999999998,0.695,43.0,9.0,0.3,0.14,0.052000000000000005,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Burke County Schools,Burke Middle College,ENROLL,ALL,All Students (Total or Subtotal,44.0,490.0,51362.0,86.27450980392159,50.411522633744895,51.988460954501704
120314,H,East Burke High,Burke County Schools,0.8490000000000001,0.214,0.179,0.607,56.0,12.0,0.161,0.179,0.124,0.941,0.136,0.16899999999999998,0.695,43.0,9.0,0.3,0.14,0.052000000000000005,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Burke County Schools,East Burke High,ENROLL,ALL,All Students (Total or Subtotal,102.0,490.0,51362.0,47.887323943662004,50.411522633744895,51.988460954501704
120318,H,Freedom High,Burke County Schools,0.985,0.10800000000000001,0.154,0.738,65.0,11.0,0.354,0.12300000000000001,0.015,0.941,0.136,0.16899999999999998,0.695,43.0,9.0,0.3,0.14,0.052000000000000005,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Burke County Schools,Freedom High,ENROLL,ALL,All Students (Total or Subtotal,121.0,490.0,51362.0,49.7942386831276,50.411522633744895,51.988460954501704
120346,H,Jimmy C Draughn High School,Burke County Schools,0.971,0.114,0.22899999999999998,0.657,35.0,7.0,0.314,0.16899999999999998,0.028999999999999998,0.941,0.136,0.16899999999999998,0.695,43.0,9.0,0.3,0.14,0.052000000000000005,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Burke County Schools,Jimmy C Draughn High School,ENROLL,ALL,All Students (Total or Subtotal,86.0,490.0,51362.0,58.5034013605442,50.411522633744895,51.988460954501704
120370,H,Robert L. Patton High School,Burke County Schools,0.9640000000000001,0.109,0.145,0.745,55.0,14.0,0.364,0.105,0.036000000000000004,0.941,0.136,0.16899999999999998,0.695,43.0,9.0,0.3,0.14,0.052000000000000005,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Burke County Schools,Robert L. Patton High School,ENROLL,ALL,All Students (Total or Subtotal,126.0,490.0,51362.0,54.545454545454504,50.411522633744895,51.988460954501704
130307,H,Cox Mill High School,Cabarrus County Schools,0.8859999999999999,0.273,0.295,0.43200000000000005,88.0,5.0,0.261,0.175,0.114,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Cox Mill High School,ENROLL,ALL,All Students (Total or Subtotal,207.0,1178.0,51362.0,68.3168316831683,57.6885406464251,51.988460954501704
130310,H,Central Cabarrus High,Cabarrus County Schools,0.929,0.36,0.23,0.41,99.0,12.0,0.152,0.122,0.071,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Central Cabarrus High,ENROLL,ALL,All Students (Total or Subtotal,126.0,1178.0,51362.0,45.8181818181818,57.6885406464251,51.988460954501704
130314,H,Concord High,Cabarrus County Schools,0.927,0.183,0.28,0.537,82.0,12.0,0.27699999999999997,0.15,0.073,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Concord High,ENROLL,ALL,All Students (Total or Subtotal,97.0,1178.0,51362.0,38.955823293172706,57.6885406464251,51.988460954501704
130316,H,Jay M Robinson High,Cabarrus County Schools,0.953,0.163,0.209,0.628,85.0,14.0,0.2,0.13,0.036000000000000004,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Jay M Robinson High,ENROLL,ALL,All Students (Total or Subtotal,189.0,1178.0,51362.0,58.15384615384621,57.6885406464251,51.988460954501704
130324,H,Mount Pleasant High,Cabarrus County Schools,0.9640000000000001,0.107,0.196,0.696,55.0,11.0,0.145,0.106,0.036000000000000004,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Mount Pleasant High,ENROLL,ALL,All Students (Total or Subtotal,105.0,1178.0,51362.0,54.123711340206206,57.6885406464251,51.988460954501704
130326,H,Northwest Cabarrus High,Cabarrus County Schools,0.934,0.156,0.325,0.519,76.0,8.0,0.237,0.08800000000000001,0.066,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Northwest Cabarrus High,ENROLL,ALL,All Students (Total or Subtotal,165.0,1178.0,51362.0,63.461538461538495,57.6885406464251,51.988460954501704
130332,H,Hickory Ridge High,Cabarrus County Schools,0.9890000000000001,0.22699999999999998,0.341,0.43200000000000005,88.0,10.0,0.193,0.20600000000000002,0.011000000000000001,0.94,0.222,0.272,0.506,65.0,8.0,0.213,0.14400000000000002,0.057999999999999996,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Cabarrus County Schools,Hickory Ridge High,ENROLL,ALL,All Students (Total or Subtotal,237.0,1178.0,51362.0,70.74626865671641,57.6885406464251,51.988460954501704
130333,T,"Performance Learning Center, Concord",Cabarrus County Schools,1.0,0.0,0.375,0.625,8.0,0.0,0.0,0.0,,0.9570000000000001,0.16,0.32,0.52,12.0,1.0,0.33299999999999996,0.043,0.043,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Cabarrus County Schools,"Performance Learning Center, Concord",ENROLL,ALL,All Students (Total or Subtotal,19.0,1178.0,51362.0,38.775510204081606,57.6885406464251,51.988460954501704
